fid,Year,Geography code,Geography name,Cancer Type,Age 00 to 24,Age 25 to 49,Age 50 to 59,Age 60 to 69,Age 70 to 79,Age 80 and over,Total Incidence,ICB
122,2021,E07000099,North Hertfordshire,Prostate,0,0,13,30,49,21,226,Central East
123,2021,E07000102,Three Rivers,Prostate,0,0,11,20,39,15,170,Central East
124,2021,E07000103,Watford,Prostate,0,1,5,19,16,10,102,Central East
163,2021,E07000143,Breckland,Prostate,0,0,12,26,72,20,260,Norfolk and Suffolk
164,2021,E07000144,Broadland,Prostate,0,1,8,35,46,20,220,Norfolk and Suffolk
165,2021,E07000145,Great Yarmouth,Prostate,0,0,10,31,35,14,180,Norfolk and Suffolk
166,2021,E07000146,King's Lynn and West Norfolk,Prostate,0,1,12,44,79,24,320,Norfolk and Suffolk
167,2021,E07000147,North Norfolk,Prostate,0,0,5,32,65,29,262,Norfolk and Suffolk
168,2021,E07000148,Norwich,Prostate,0,0,8,23,32,15,156,Norfolk and Suffolk
169,2021,E07000149,South Norfolk,Prostate,0,1,17,29,63,21,262,Norfolk and Suffolk
190,2021,E07000200,Babergh,Prostate,0,1,10,25,57,25,236,Norfolk and Suffolk
191,2021,E07000202,Ipswich,Prostate,0,3,11,27,38,30,218,Norfolk and Suffolk
192,2021,E07000203,Mid Suffolk,Prostate,0,1,7,28,66,31,266,Norfolk and Suffolk
222,2021,E07000240,St Albans,Prostate,0,0,19,26,46,23,228,Central East
223,2021,E07000241,Welwyn Hatfield,Prostate,0,0,17,29,32,10,176,Central East
224,2021,E07000242,East Hertfordshire,Prostate,0,2,9,35,54,15,230,Central East
225,2021,E07000243,Stevenage,Prostate,0,2,10,19,28,7,132,Central East
226,2021,E07000244,East Suffolk,Prostate,0,3,26,94,147,51,642,Norfolk and Suffolk
227,2021,E07000245,West Suffolk,Prostate,0,4,15,47,71,32,338,Norfolk and Suffolk
29,2022,E06000031,Peterborough,Prostate,0,3,21,69,57,24,348,Central East
30,2022,E06000032,Luton,Prostate,0,1,27,57,60,30,350,Central East
31,2022,E06000033,Southend-on-Sea,Prostate,0,0,9,39,63,39,300,Essex
32,2022,E06000034,Thurrock,Prostate,0,1,14,35,57,19,252,Essex
52,2022,E06000055,Bedford,Prostate,0,1,39,84,76,23,446,Central East
53,2022,E06000056,Central Bedfordshire,Prostate,0,3,47,117,158,45,740,Central East
64,2022,E07000008,Cambridge,Prostate,0,2,13,36,45,10,212,Central East
65,2022,E07000009,East Cambridgeshire,Prostate,0,0,5,24,38,9,152,Central East
66,2022,E07000010,Fenland,Prostate,0,0,17,39,67,20,286,Central East
67,2022,E07000011,Huntingdonshire,Prostate,0,0,15,57,76,23,342,Central East
68,2022,E07000012,South Cambridgeshire,Prostate,0,1,17,66,91,24,398,Central East
90,2022,E07000066,Basildon,Prostate,0,0,13,41,70,25,298,Essex
91,2022,E07000067,Braintree,Prostate,0,1,16,37,72,31,314,Essex
92,2022,E07000068,Brentwood,Prostate,0,0,8,32,26,13,158,Essex
93,2022,E07000069,Castle Point,Prostate,0,1,8,24,43,22,196,Essex
94,2022,E07000070,Chelmsford,Prostate,0,2,22,43,58,32,314,Essex
95,2022,E07000071,Colchester,Prostate,0,4,18,49,78,51,400,Essex
96,2022,E07000072,Epping Forest,Prostate,0,2,14,40,49,20,250,Essex
97,2022,E07000073,Harlow,Prostate,0,1,12,29,24,13,158,Essex
98,2022,E07000074,Maldon,Prostate,0,0,9,20,33,12,148,Essex
99,2022,E07000075,Rochford,Prostate,0,0,8,21,29,20,156,Essex
100,2022,E07000076,Tendring,Prostate,0,0,18,66,111,55,500,Essex
101,2022,E07000077,Uttlesford,Prostate,0,3,15,41,38,18,230,Essex
