"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Prostate","17","Age-specific","233","135.7","373.1",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Prostate","39","Age-specific","613.3","436.1","838.4",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Prostate","67","Age-specific","1226","950.1","1557",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000010","Fenland","Prostate","20","Age-specific","759.3","463.6","1172.7",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Prostate","2","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Prostate","8","Age-specific","114.2","49.3","225.1",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Prostate","31","Age-specific","480.5","326.4","682.1",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Prostate","52","Age-specific","909.6","679.3","1192.8",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000145","Great Yarmouth","Prostate","13","Age-specific","487.6","259.4","833.9",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Prostate","1","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Prostate","12","Age-specific","209.9","108.3","366.7",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Prostate","29","Age-specific","634","424.5","910.6",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Prostate","24","Age-specific","877.8","562.3","1306.2",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000073","Harlow","Prostate","13","Age-specific","954.5","507.7","1632.3",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Prostate","4","Age-specific","23.6","6.4","60.5",NA
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Prostate","12","Age-specific","169.2","87.3","295.5",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Prostate","45","Age-specific","820","598","1097.2",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Prostate","47","Age-specific","1152.8","847","1533",NA
