"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","Deprivation","Stage","NDRS main","NDRS detailed","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
"2022","Persons","All ages","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","Unstageable","Breast","All Breast","3","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","Missing","Lung","All Lung","126","Non-standardised","13.6","11.3","16.2",NA
"2022","Persons","All ages","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","Missing","Lung","All Lung","126","Age-gender-standardised","14.6","12.1","17.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","Stage 1 & 2","Lung","All Lung","154","Non-standardised","16.6","14.1","19.4",NA
"2022","Persons","All ages","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","Stage 1 & 2","Lung","All Lung","154","Age-gender-standardised","18","15.3","21.1",NA
"2022","Persons","All ages","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","Stage 3 & 4","Lung","All Lung","296","Non-standardised","31.9","28.4","35.7",NA
"2022","Persons","All ages","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","Stage 3 & 4","Lung","All Lung","296","Age-gender-standardised","34.4","30.6","38.6",NA
"2022","Persons","All ages","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","Unstageable","Lung","All Lung","1","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","All ages","Integrated Care Board","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","All quintiles","Unstageable","Lung","All Lung","1","Age-gender-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","2","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","2","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectum","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Breast","All Breast","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Lung","All Lung","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","All Skin cancer","9","Non-standardised","2","0.9","3.9",NA
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","BCC","5","Non-standardised","1.1","0.4","2.6",NA
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Melanoma","2","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Rare","2","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","00 to 24","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","cSCC","0","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","67","Non-standardised","13.3","10.3","16.9",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","42","Non-standardised","8.3","6","11.3",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","2","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectum","23","Non-standardised","4.6","2.9","6.8",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Breast","All Breast","242","Non-standardised","48","42.1","54.4",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Lung","All Lung","25","Non-standardised","5","3.2","7.3",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","24","Non-standardised","4.8","3","7.1",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","1","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","All Skin cancer","345","Non-standardised","68.4","61.4","76",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","BCC","268","Non-standardised","53.2","47","59.9",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Melanoma","57","Non-standardised","11.3","8.6","14.6",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Rare","7","Non-standardised","1.4","0.6","2.9",NA
"2022","Persons","25 to 49","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","cSCC","13","Non-standardised","2.6","1.4","4.4",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","130","Non-standardised","62.1","51.9","73.7",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","85","Non-standardised","40.6","32.4","50.2",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","9","Non-standardised","4.3","2","8.2",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectum","36","Non-standardised","17.2","12","23.8",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Breast","All Breast","359","Non-standardised","171.5","154.2","190.2",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Lung","All Lung","82","Non-standardised","39.2","31.1","48.6",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","78","Non-standardised","37.3","29.4","46.5",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","4","Non-standardised","1.9","0.5","4.9",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","All Skin cancer","598","Non-standardised","285.6","263.2","309.5",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","BCC","463","Non-standardised","221.1","201.4","242.2",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Melanoma","78","Non-standardised","37.3","29.4","46.5",NA
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Rare","2","Non-standardised","[u]","[u]","[u]","[note2]"
"2022","Persons","50 to 59","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","cSCC","55","Non-standardised","26.3","19.8","34.2",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","209","Non-standardised","133.1","115.7","152.4",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","134","Non-standardised","85.3","71.5","101.1",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectosigmoid junction","13","Non-standardised","8.3","4.4","14.2",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Rectum","62","Non-standardised","39.5","30.3","50.6",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Breast","All Breast","343","Non-standardised","218.5","196","242.9",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Lung","All Lung","201","Non-standardised","128","110.9","147",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Lung","Non-small cell lung cancer","183","Non-standardised","116.6","100.3","134.7",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Lung","Small cell lung cancer","18","Non-standardised","11.5","6.8","18.1",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","All Skin cancer","1113","Non-standardised","708.9","667.9","751.8",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","BCC","870","Non-standardised","554.1","517.9","592.2",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Melanoma","86","Non-standardised","54.8","43.8","67.6",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","Rare","11","Non-standardised","7","3.5","12.5",NA
"2022","Persons","60 to 69","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Skin cancer","cSCC","146","Non-standardised","93","78.5","109.4",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","All Bowel","269","Non-standardised","225.1","199","253.6",NA
"2022","Persons","70 to 79","Integrated Care Board","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","All quintiles","All stages","Bowel","Colon","202","Non-standardised","169","146.5","194",NA
